n,n_senses,chance,purity_k1,excess_k1,purity_k5,excess_k5,purity_k10,excess_k10,purity_k20,excess_k20,purity_k50,excess_k50,step,layer,word,pos,within,between,gap
1600,8,0.12445278298936835,0.418125,0.33541562500000005,0.365375,0.2751675892857143,0.335875,0.241474375,0.30653125,0.20795962053571426,0.260525,0.15541391071428573,5000,1,see,v,0.09799390286207199,0.00590931624174118,0.09208458662033081
1400,7,0.14224446032880628,0.5442857142857143,0.4687130952380952,0.48342857142857143,0.3977638095238095,0.4559285714285714,0.3657033928571428,0.4175714285714286,0.32098535714285714,0.36215714285714284,0.2563815357142857,5000,1,set,n,0.08764655888080597,-0.0032411571592092514,0.09088771790266037
1200,6,0.16597164303586323,0.5191666666666667,0.42348083333333336,0.4881666666666667,0.3863118333333333,0.46316666666666667,0.35633683333333327,0.4372083333333333,0.32521279166666667,0.38006666666666666,0.2566999333333333,5000,1,set,v,0.07577313482761383,0.015365867875516415,0.06040726602077484
600,3,0.332220367278798,0.6216666666666667,0.43344583333333336,0.5866666666666667,0.38103333333333333,0.5725,0.35981875,0.54875,0.3242531249999999,0.5073666666666666,0.2622815833333333,5000,1,state,n,0.06271197646856308,0.012339030392467976,0.05037294700741768
1200,6,0.16597164303586323,0.5975,0.5174025000000001,0.5373333333333333,0.4452626666666667,0.513,0.41608700000000004,0.47683333333333333,0.37272316666666666,0.42646666666666666,0.31233353333333336,5000,1,string,n,0.14212001860141754,0.01579837128520012,0.12632164359092712
600,3,0.332220367278798,0.6633333333333333,0.4958416666666667,0.6183333333333333,0.4284541666666666,0.5848333333333333,0.3782879166666666,0.5465833333333333,0.32100854166666665,0.48896666666666666,0.23472758333333332,5000,1,study,n,0.03764258325099945,-0.015351180918514729,0.052993763238191605
400,2,0.49874686716791977,0.85,0.7007500000000001,0.823,0.646885,0.80075,0.6024962500000001,0.76575,0.5326712500000002,0.6864,0.3743680000000001,5000,1,study,v,0.03840295597910881,-0.03705639764666557,0.07545935362577438
1000,5,0.1991991991991992,0.522,0.40309750000000005,0.4882,0.36088975000000006,0.4655,0.33254312500000005,0.4328,0.29170900000000005,0.38662,0.23404172500000003,5000,1,system,n,0.0649585872888565,0.0006609295378439128,0.06429766118526459
600,3,0.332220367278798,0.6266666666666667,0.4409333333333334,0.615,0.42346249999999996,0.603,0.4054925,0.5885833333333333,0.3839035416666667,0.5530333333333334,0.3306674166666667,5000,1,table,n,0.1390140950679779,-0.011667590588331223,0.15068168938159943
400,2,0.49874686716791977,0.945,0.890275,0.933,0.8663350000000002,0.928,0.8563600000000002,0.904125,0.808729375,0.87095,0.74254525,5000,1,table,v,0.24805693328380585,-0.23760786652565002,0.4856647849082947
800,4,0.2490613266583229,0.56125,0.41573125,0.49575,0.3285070833333334,0.452,0.2702466666666667,0.4156875,0.22189052083333333,0.35685,0.14353858333333336,5000,1,test,n,0.019660379737615585,0.0010282027069479227,0.018632177263498306
400,2,0.49874686716791977,0.715,0.431425,0.651,0.3037450000000001,0.63725,0.27631375,0.62,0.24190000000000006,0.60135,0.20469325000000016,5000,1,test,v,0.0720863789319992,-0.026295162737369537,0.09838154166936874
400,2,0.49874686716791977,0.75,0.5012500000000001,0.709,0.419455,0.6925,0.3865375000000001,0.667875,0.3374106250000001,0.62655,0.25496725000000015,5000,1,text,n,0.06624245643615723,0.019993696361780167,0.04624876007437706
600,3,0.332220367278798,0.6633333333333333,0.4958416666666667,0.6466666666666666,0.47088333333333326,0.6225,0.4346937500000001,0.58925,0.38490187500000006,0.5401333333333334,0.3113496666666667,5000,1,then,r,0.07408137619495392,0.012001958675682545,0.06207941845059395
400,2,0.49874686716791977,0.705,0.411475,0.685,0.37157500000000016,0.667,0.33566500000000016,0.63625,0.27431875000000006,0.59605,0.19411975,5000,1,there,r,0.04454140365123749,0.012407316826283932,0.03213408589363098
400,2,0.49874686716791977,0.745,0.4912750000000001,0.7345,0.4703275000000002,0.7195,0.44040250000000014,0.6985,0.39850750000000007,0.65,0.30175000000000013,5000,1,through,r,0.024705667048692703,-0.02272096835076809,0.04742663353681564
1400,7,0.14224446032880628,0.5721428571428572,0.5011898809523809,0.5337142857142857,0.45638857142857137,0.5061428571428571,0.4242448809523809,0.47035714285714286,0.3825247023809524,0.4041,0.30527991666666665,5000,1,time,n,0.1054859310388565,0.0074601927772164345,0.09802573919296265
800,4,0.2490613266583229,0.645,0.5272583333333334,0.59525,0.4610079166666666,0.574375,0.43320937499999995,0.54975,0.40041708333333326,0.505775,0.34185704166666664,5000,1,type,n,0.12412267923355103,-0.009825092740356922,0.13394777476787567
400,2,0.49874686716791977,0.8525,0.7057375000000001,0.833,0.6668350000000001,0.82025,0.6413987500000001,0.784375,0.5698281250000001,0.70365,0.40878175000000005,5000,1,type,v,0.09252321720123291,-0.0297029297798872,0.12222614884376526
400,2,0.49874686716791977,0.735,0.47132500000000005,0.6805,0.3625975000000001,0.6475,0.2967625,0.62,0.24190000000000006,0.5831,0.16828449999999998,5000,1,use,n,0.015960438176989555,-0.006021289154887199,0.021981727331876755
400,2,0.49874686716791977,0.8875,0.7755625,0.8795,0.7596025,0.878,0.7566100000000001,0.872875,0.746385625,0.8363,0.6734185000000001,5000,1,use,v,0.1532512903213501,-0.12196604907512665,0.27521735429763794
399,2,0.49874686716791977,0.8395989974937343,0.6800000000000002,0.8195488721804511,0.6400000000000001,0.8152882205513784,0.6315,0.7890977443609023,0.5792500000000002,0.7448621553884712,0.49100000000000016,5000,1,used,a,0.13579756021499634,-0.11714284121990204,0.25294041633605957
800,4,0.2490613266583229,0.76125,0.6820645833333333,0.69425,0.5928429166666667,0.674125,0.566043125,0.6485625,0.5320023958333334,0.60195,0.4699300833333333,5000,1,value,n,0.30574288964271545,-0.09317281097173691,0.39891570806503296
400,2,0.49874686716791977,0.7725,0.5461375,0.7255,0.4523725000000001,0.7065,0.4144675000000001,0.669,0.33965500000000015,0.62225,0.24638875000000002,5000,1,value,v,0.060387153178453445,-0.011346033774316311,0.07173318415880203
400,2,0.49874686716791977,0.67,0.3416500000000002,0.5935,0.18903250000000013,0.583,0.16808499999999998,0.564375,0.13092812499999998,0.55245,0.10713775000000006,5000,1,very,a,0.013118240050971508,-0.0053503382951021194,0.018468577414751053
400,2,0.49874686716791977,0.7025,0.4064875000000001,0.6625,0.3266875,0.6565,0.31471750000000004,0.635,0.2718250000000001,0.5888,0.17965600000000004,5000,1,very,r,0.019225269556045532,-0.011038792319595814,0.03026406094431877
1400,7,0.14224446032880628,0.5078571428571429,0.4262434523809524,0.45785714285714285,0.3679517857142857,0.4213571428571429,0.32539886904761905,0.3790357142857143,0.2760591369047619,0.32524285714285717,0.213345630952381,5000,1,way,n,0.07480769604444504,0.01538054645061493,0.05942714959383011
600,3,0.332220367278798,0.6116666666666667,0.41847083333333335,0.5796666666666667,0.37055083333333333,0.5638333333333333,0.3468404166666666,0.5435833333333333,0.31651604166666664,0.4983666666666667,0.24880408333333334,5000,1,well,a,0.054355014115571976,0.00011895114585058764,0.05423606187105179
600,3,0.332220367278798,0.8083333333333333,0.7129791666666667,0.744,0.61664,0.7165,0.57545875,0.6815,0.5230462499999999,0.6406666666666667,0.4618983333333334,5000,1,well,n,0.1516626477241516,-0.016017479822039604,0.16768012940883636
600,3,0.332220367278798,0.5516666666666666,0.3286208333333333,0.5356666666666666,0.30466083333333327,0.5166666666666667,0.2762083333333334,0.48641666666666666,0.23090895833333333,0.4406333333333333,0.16234841666666663,5000,1,well,r,0.05712071433663368,0.024035347625613213,0.03308536857366562
999,5,0.1991991991991992,0.5345345345345346,0.41875000000000007,0.5195195195195195,0.39999999999999997,0.49309309309309307,0.367,0.46526526526526524,0.33225,0.4302302302302302,0.2885,5000,1,work,n,0.13828684389591217,-0.008407482877373695,0.1466943323612213
1200,6,0.16597164303586323,0.54,0.4484600000000001,0.4776666666666667,0.3737223333333334,0.45508333333333334,0.34664491666666664,0.42995833333333333,0.3165200416666667,0.39153333333333334,0.27044846666666666,5000,1,work,v,0.15781190991401672,-0.027500970289111137,0.185312882065773
400,2,0.49874686716791977,0.9125,0.8254375,0.8945,0.7895275,0.8755,0.7516225,0.86375,0.7281812500000001,0.8291,0.6590545,5000,8,about,r,0.05101575702428818,-0.05362642928957939,0.10464218258857727
400,2,0.49874686716791977,0.9325,0.8653375000000001,0.915,0.8304250000000002,0.907,0.8144650000000001,0.895375,0.7912731250000001,0.8559,0.7125205000000001,5000,8,before,r,0.12668702006340027,-0.1288222223520279,0.25550925731658936
400,2,0.49874686716791977,0.97,0.94015,0.9655,0.9311725000000002,0.96,0.9202,0.95175,0.90374125,0.9359,0.8721205,5000,8,being,n,0.17992109060287476,-0.17870894074440002,0.3586300313472748
1600,8,0.12445278298936835,0.739375,0.7023290178571429,0.67775,0.6319444642857143,0.651875,0.6023915178571428,0.61575,0.5611316071428571,0.5646,0.502711,5000,8,case,n,0.16100327670574188,-0.022955210879445076,0.1839584857225418
1000,5,0.1991991991991992,0.809,0.7614887500000002,0.7838,0.73002025,0.7618,0.70254775,0.73605,0.6703924375000001,0.6765,0.596029375,5000,8,cell,n,0.1510952264070511,-0.03758511319756508,0.18868033587932587
1000,5,0.1991991991991992,0.705,0.63161875,0.656,0.5704300000000001,0.6381,0.5480773750000001,0.61505,0.5192936875,0.56582,0.457817725,5000,8,class,n,0.08690952509641647,-0.022043965756893158,0.10895349085330963
600,3,0.332220367278798,0.8716666666666667,0.8078208333333334,0.8233333333333334,0.7354416666666667,0.7978333333333333,0.6972554166666666,0.7701666666666667,0.6558245833333334,0.7160333333333333,0.5747599166666666,5000,8,code,n,0.0798068419098854,-0.0414293073117733,0.12123614549636841
1200,6,0.16597164303586323,0.8316666666666667,0.7981683333333334,0.8005,0.7607995,0.782,0.738618,0.7399166666666667,0.6881600833333333,0.6696166666666666,0.6038703833333333,5000,8,control,n,0.14450979232788086,-0.029415953904390335,0.1739257425069809
800,4,0.2490613266583229,0.83625,0.7819395833333334,0.8045,0.7396591666666666,0.77825,0.7047029166666666,0.741,0.6550983333333333,0.65605,0.54197325,5000,8,control,v,0.1193033903837204,-0.04074077680706978,0.16004416346549988
600,3,0.332220367278798,0.9483333333333334,0.9226291666666667,0.9316666666666666,0.8976708333333333,0.9211666666666667,0.8819470833333334,0.9045833333333333,0.8571135416666666,0.8683666666666666,0.8028790833333332,5000,8,court,n,0.15507128834724426,-0.0787583440542221,0.23382963240146637
1000,5,0.1991991991991992,0.834,0.7927075000000001,0.7938,0.74250775,0.7655,0.707168125,0.733,0.6665837500000001,0.66238,0.578397025,5000,8,day,n,0.10189452767372131,-0.02608536183834076,0.12797988951206207
400,2,0.49874686716791977,0.9475,0.8952625000000001,0.9375,0.8753125,0.9235,0.8473825,0.91225,0.8249387500000002,0.8627,0.7260865000000002,5000,8,different,a,0.07125982642173767,-0.06121068820357323,0.1324705183506012
1399,7,0.14224446032880628,0.8620443173695497,0.8391666666666665,0.8250178699070765,0.796,0.8007862759113653,0.76775,0.774410293066476,0.737,0.7173838456040028,0.6705166666666665,5000,8,end,n,0.19785919785499573,-0.03274804726243019,0.23060724139213562
400,2,0.49874686716791977,0.8075,0.6159625000000001,0.7835,0.5680825,0.7675,0.5361625,0.745625,0.49252187500000005,0.7088,0.41905600000000004,5000,8,end,v,0.036540690809488297,-0.03936970978975296,0.07591040432453156
400,2,0.49874686716791977,0.98,0.9601000000000001,0.9645,0.9291775000000001,0.96025,0.9206987500000002,0.945875,0.8920206250000001,0.91555,0.83152225,5000,8,example,n,0.1613648235797882,-0.16188876330852509,0.3232535719871521
800,4,0.2490613266583229,0.69625,0.59550625,0.654,0.5392433333333334,0.622375,0.497129375,0.5833125,0.44511114583333333,0.529075,0.37288487499999995,5000,8,file,n,0.07090795040130615,-0.02441996894776821,0.09532792121171951
400,2,0.49874686716791977,0.9275,0.8553625000000001,0.9235,0.8473825,0.91675,0.83391625,0.905,0.8104750000000002,0.88035,0.7612982500000001,5000,8,file,v,0.1065598651766777,-0.10825810581445694,0.21481797099113464
1400,7,0.14224446032880628,0.7092857142857143,0.6610755952380952,0.656,0.5989533333333332,0.6393571428571428,0.5795505357142857,0.6144285714285714,0.5504879761904762,0.5859714285714286,0.5173116904761905,5000,8,find,v,0.16995571553707123,-0.02340397797524929,0.19335968792438507
600,3,0.332220367278798,0.83,0.7454249999999999,0.7923333333333333,0.6890191666666666,0.7846666666666666,0.6775383333333332,0.7661666666666667,0.6498345833333333,0.7135333333333334,0.5710161666666667,5000,8,first,a,0.0821971520781517,-0.042916662991046906,0.1251138150691986
800,4,0.2490613266583229,0.85125,0.8019145833333332,0.814,0.7523099999999999,0.796625,0.7291722916666667,0.7725,0.6970458333333333,0.690525,0.5878824583333334,5000,8,first,r,0.10425091534852982,-0.025257889181375504,0.12950880825519562
399,2,0.49874686716791977,0.8245614035087719,0.6500000000000001,0.8406015037593985,0.682,0.8295739348370927,0.6600000000000001,0.8038847117794486,0.6087500000000001,0.7582957393483709,0.5178,5000,8,following,a,0.047886110842227936,-0.04565493017435074,0.09354104101657867
400,2,0.49874686716791977,0.925,0.8503750000000002,0.9195,0.8394025,0.9155,0.8314225000000001,0.8945,0.7895275,0.8776,0.7558120000000002,5000,8,following,n,0.14171096682548523,-0.14569905400276184,0.28741002082824707
400,2,0.49874686716791977,0.9825,0.9650875000000002,0.9705,0.9411475000000001,0.96875,0.9376562500000001,0.95825,0.9167087500000002,0.94005,0.8803997500000003,5000,8,found,v,0.10940774530172348,-0.11106079071760178,0.22046853601932526
800,4,0.2490613266583229,0.85875,0.8119020833333334,0.8335,0.7782775000000001,0.823875,0.7654602083333334,0.798875,0.7321685416666667,0.754625,0.6732422916666666,5000,8,function,n,0.11248413473367691,-0.03886127099394798,0.1513454020023346
400,2,0.49874686716791977,0.8925,0.7855375,0.8775,0.7556125,0.86375,0.7281812500000001,0.8395,0.6798025000000001,0.7795,0.5601025000000001,5000,8,function,v,0.05486160144209862,-0.05578538775444031,0.11064699292182922
1200,6,0.16597164303586323,0.47583333333333333,0.37152416666666666,0.44516666666666665,0.3347548333333333,0.42591666666666667,0.3116740833333333,0.40720833333333334,0.28924279166666667,0.37853333333333333,0.25486146666666665,5000,8,get,v,0.06386902183294296,-0.011875934898853302,0.07574495673179626
400,2,0.49874686716791977,0.8775,0.7556125,0.834,0.66883,0.80775,0.6164612500000001,0.79475,0.59052625,0.75695,0.5151152500000001,5000,8,good,a,0.04750220850110054,-0.04683836176991463,0.09434057027101517
800,4,0.2490613266583229,0.8625,0.8168958333333334,0.81825,0.7579695833333334,0.792625,0.723845625,0.76025,0.6807329166666667,0.693825,0.5922769583333334,5000,8,good,n,0.17277966439723969,-0.057585056871175766,0.23036472499370575
400,2,0.49874686716791977,0.9625,0.9251875000000002,0.9545,0.9092275000000002,0.94875,0.89775625,0.93975,0.8798012500000001,0.92385,0.84808075,5000,8,group,n,0.09879063069820404,-0.10274704545736313,0.20153766870498657
400,2,0.49874686716791977,0.85,0.7007500000000001,0.8605,0.7216975000000002,0.84325,0.6872837500000002,0.82275,0.64638625,0.78725,0.5755637500000002,5000,8,here,r,0.05509890615940094,-0.04275544732809067,0.09785435348749161
600,3,0.332220367278798,0.6733333333333333,0.5108166666666667,0.624,0.43694,0.6026666666666667,0.40499333333333337,0.5819166666666666,0.3739202083333333,0.5406666666666666,0.31214833333333325,5000,8,high,a,0.04268733039498329,-0.021323923021554947,0.06401125341653824
400,2,0.49874686716791977,0.8375,0.6758125000000001,0.799,0.5990050000000001,0.77275,0.5466362500000002,0.75575,0.5127212500000001,0.72285,0.44708575000000006,5000,8,high,r,0.030477043241262436,-0.03381011635065079,0.06428715586662292
400,2,0.49874686716791977,0.8125,0.6259375,0.81,0.6209500000000002,0.79425,0.5895287500000002,0.775375,0.5518731250000002,0.70075,0.40299625000000006,5000,8,however,r,0.13535796105861664,-0.13204433023929596,0.2674022912979126
600,3,0.332220367278798,0.8883333333333333,0.8327791666666666,0.8313333333333334,0.7474216666666668,0.8105,0.71622375,0.7810833333333334,0.6721722916666667,0.7403666666666666,0.6111990833333333,5000,8,information,n,0.09468163549900055,-0.048546090722084045,0.1432277262210846
800,4,0.2490613266583229,0.59625,0.46233958333333325,0.576,0.4353733333333333,0.555125,0.4075747916666666,0.5263125,0.3692061458333333,0.480125,0.3076997916666667,5000,8,just,r,0.05412736162543297,-0.014397888444364071,0.06852524727582932
1000,5,0.1991991991991992,0.657,0.5716787500000001,0.6016,0.5024980000000001,0.5794,0.47477575000000005,0.5507,0.43893662499999997,0.48356,0.35509555,5000,8,know,v,0.11658994108438492,-0.0296035073697567,0.14619344472885132
600,3,0.332220367278798,0.8433333333333334,0.7653916666666667,0.8153333333333334,0.7234616666666667,0.7833333333333333,0.6755416666666667,0.76475,0.6477131250000001,0.7261333333333333,0.5898846666666666,5000,8,left,a,0.08692245185375214,-0.044355154037475586,0.13127760589122772
400,2,0.49874686716791977,0.95,0.90025,0.933,0.8663350000000002,0.9225,0.8453875000000001,0.905,0.8104750000000002,0.884,0.7685800000000002,5000,8,left,n,0.09259340167045593,-0.09577526152133942,0.18836866319179535
400,2,0.49874686716791977,0.8875,0.7755625,0.8665,0.7336675000000001,0.8595,0.7197025000000001,0.84775,0.69626125,0.8211,0.6430945000000002,5000,8,like,a,0.0650278776884079,-0.06283517181873322,0.1278630495071411
400,2,0.49874686716791977,0.8125,0.6259375,0.7975,0.5960125000000001,0.7835,0.5680825,0.761625,0.5244418750000001,0.7368,0.4749160000000001,5000,8,like,n,0.09502334147691727,-0.08837088942527771,0.18339422345161438
800,4,0.2490613266583229,0.60375,0.47232708333333334,0.595,0.46067499999999995,0.583,0.44469499999999995,0.563,0.41806166666666655,0.535275,0.38114120833333326,5000,8,like,v,0.12830793857574463,-0.0428977832198143,0.17120572924613953
1200,6,0.16597164303586323,0.49,0.38851,0.4375,0.32556250000000003,0.41008333333333336,0.29268991666666666,0.382625,0.25976737499999997,0.34315,0.21243684999999998,5000,8,make,v,0.04756542667746544,-0.009674270637333393,0.05723969638347626
1000,5,0.1991991991991992,0.643,0.5541962500000001,0.584,0.48052,0.5478,0.43531525,0.5103,0.388487125,0.45488,0.31928140000000005,5000,8,model,n,0.06431211531162262,-0.01662859134376049,0.08094070851802826
400,2,0.49874686716791977,0.82,0.6409,0.75,0.5012500000000001,0.723,0.44738500000000003,0.712625,0.42668687499999997,0.6729,0.3474355000000002,5000,8,more,a,0.02065369300544262,-0.02136404812335968,0.04201774299144745
400,2,0.49874686716791977,0.8075,0.6159625000000001,0.777,0.5551150000000001,0.76425,0.5296787500000001,0.723125,0.44763437500000014,0.6684,0.33845800000000004,5000,8,more,r,0.02389550395309925,-0.024645276367664337,0.04854077845811844
400,2,0.49874686716791977,0.745,0.4912750000000001,0.761,0.5231950000000001,0.74225,0.48578875,0.729,0.45935500000000007,0.7033,0.40808350000000015,5000,8,most,a,0.0426797978579998,-0.03044656105339527,0.07312636077404022
400,2,0.49874686716791977,0.985,0.9700750000000001,0.959,0.918205,0.9505,0.9012475000000001,0.942875,0.8860356250000001,0.9222,0.8447890000000001,5000,8,most,r,0.10973338037729263,-0.10792897641658783,0.21766236424446106
600,3,0.332220367278798,0.9066666666666666,0.8602333333333333,0.8783333333333333,0.8178041666666667,0.8613333333333333,0.7923466666666666,0.8474166666666667,0.7715064583333334,0.8196666666666667,0.7299508333333333,5000,8,much,r,0.1956014633178711,-0.09832748770713806,0.29392895102500916
600,3,0.332220367278798,0.9216666666666666,0.8826958333333332,0.9103333333333333,0.8657241666666666,0.9005,0.8509987499999999,0.8935,0.84051625,0.8548333333333333,0.7826129166666667,5000,8,name,n,0.14651794731616974,-0.0741930902004242,0.22071103751659393
400,2,0.49874686716791977,0.97,0.94015,0.95,0.90025,0.944,0.88828,0.93475,0.86982625,0.91465,0.8297267500000001,5000,8,need,n,0.1017073318362236,-0.10569123178720474,0.20739856362342834
400,2,0.49874686716791977,0.8575,0.7157125000000002,0.813,0.626935,0.79,0.5810500000000002,0.769,0.5391550000000002,0.7211,0.4435945,5000,8,need,v,0.030119091272354126,-0.0326666496694088,0.06278574466705322
400,2,0.49874686716791977,0.8475,0.6957625000000002,0.829,0.658855,0.803,0.6069850000000002,0.770375,0.5418981250000001,0.72875,0.4588562500000001,5000,8,new,a,0.033140551298856735,-0.0358923003077507,0.06903284788131714
600,3,0.332220367278798,0.775,0.6630625,0.7226666666666667,0.5846933333333334,0.7053333333333334,0.5587366666666668,0.6545833333333333,0.48273854166666663,0.6289,0.44427775,5000,8,now,r,0.11997544020414352,-0.05106264725327492,0.17103809118270874
799,4,0.2490613266583229,0.8460575719649562,0.795,0.8207759699624531,0.7613333333333333,0.7961201501877346,0.7284999999999999,0.7694618272841052,0.6930000000000001,0.7196996245306634,0.6267333333333334,5000,8,number,n,0.12572550773620605,-0.043043456971645355,0.168768972158432
400,2,0.49874686716791977,0.9475,0.8952625000000001,0.9265,0.8533675000000001,0.90825,0.8169587500000001,0.896,0.7925200000000001,0.86395,0.72858025,5000,8,number,v,0.07640082389116287,-0.08009164780378342,0.1564924716949463
400,2,0.49874686716791977,0.8775,0.7556125,0.8465,0.6937675000000002,0.82675,0.65436625,0.80375,0.60848125,0.76225,0.52568875,5000,8,one,n,0.06179456785321236,-0.06632379442453384,0.1281183660030365
399,2,0.49874686716791977,0.7518796992481203,0.505,0.755889724310777,0.5130000000000001,0.7315789473684211,0.4645000000000002,0.700250626566416,0.402,0.6497744360902256,0.30130000000000007,5000,8,only,a,0.03844447061419487,-0.03450798615813255,0.07295245677232742
400,2,0.49874686716791977,0.75,0.5012500000000001,0.737,0.47531500000000004,0.70925,0.4199537500000002,0.690125,0.38179937500000005,0.66435,0.33037825000000004,5000,8,only,r,0.019603155553340912,-0.01829931139945984,0.03790246695280075
2200,11,0.0904956798544793,0.7831818181818182,0.7616084090909091,0.7444545454545455,0.7190277727272728,0.7162272727272727,0.6879918863636364,0.677,0.6448615000000001,0.6078181818181818,0.5687960909090909,5000,8,order,n,0.1933186948299408,-0.01929718814790249,0.21261587738990784
600,3,0.332220367278798,0.8216666666666667,0.7329458333333333,0.808,0.7124800000000001,0.782,0.6735450000000001,0.7585833333333334,0.6384785416666667,0.6966,0.5456585,5000,8,order,v,0.09259536117315292,-0.047749895602464676,0.1403452605009079
400,2,0.49874686716791977,0.965,0.9301750000000001,0.9665,0.9331675000000001,0.95975,0.9197012500000001,0.94475,0.88977625,0.91445,0.82932775,5000,8,other,a,0.13247399032115936,-0.12450089305639267,0.25697487592697144
400,2,0.49874686716791977,0.915,0.8304250000000002,0.892,0.7845400000000001,0.88525,0.7710737500000001,0.878875,0.758355625,0.82315,0.6471842500000002,5000,8,out,r,0.055512793362140656,-0.059541795402765274,0.11505459249019623
400,2,0.49874686716791977,0.8925,0.7855375,0.881,0.7625950000000001,0.87075,0.7421462500000001,0.8515,0.7037425000000002,0.8284,0.6576580000000002,5000,8,over,r,0.05636496841907501,-0.059718742966651917,0.11608371138572693
1600,8,0.12445278298936835,0.8075,0.7801375,0.75825,0.7238869642857143,0.7346875,0.6969752232142857,0.71440625,0.6738111383928572,0.6656375,0.6181102589285714,5000,8,part,n,0.23646356165409088,-0.03416168689727783,0.2706252336502075
1200,6,0.16597164303586323,0.8325,0.7991675,0.802,0.7625980000000001,0.78375,0.74071625,0.7619583333333333,0.7145880416666667,0.7210166666666666,0.6654989833333333,5000,8,return,n,0.22962357103824615,-0.04645143449306488,0.27607500553131104
800,4,0.2490613266583229,0.8025,0.7369958333333333,0.77725,0.70337125,0.76475,0.6867254166666668,0.74025,0.6540995833333333,0.699675,0.6000672083333334,5000,8,return,v,0.15954111516475677,-0.05380646884441376,0.21334758400917053
1200,6,0.16597164303586323,0.8225,0.7871775,0.7813333333333333,0.7378186666666666,0.74625,0.69575375,0.70675,0.64839325,0.6432333333333333,0.5722367666666667,5000,8,right,a,0.12667985260486603,-0.02580748125910759,0.15248733758926392
1000,5,0.1991991991991992,0.867,0.83391625,0.8304,0.788212,0.8098,0.7624877500000001,0.77505,0.7190936875,0.69806,0.622952425,5000,8,right,n,0.1418096423149109,-0.035203106701374054,0.17701274156570435
800,4,0.2490613266583229,0.83875,0.78526875,0.8055,0.7409908333333333,0.785125,0.7138581249999999,0.7515,0.6690808333333332,0.6907,0.5881155,5000,8,right,r,0.1076972633600235,-0.03580748289823532,0.14350473880767822
800,4,0.2490613266583229,0.7475,0.6637541666666668,0.71225,0.6168129166666667,0.686125,0.582023125,0.65325,0.5382445833333334,0.600075,0.46743320833333335,5000,8,same,a,0.10226230323314667,-0.03540715202689171,0.13766945898532867
400,2,0.49874686716791977,0.97,0.94015,0.9515,0.9032425000000002,0.945,0.890275,0.94375,0.8877812500000001,0.93055,0.8614472500000001,5000,8,second,n,0.1479627639055252,-0.1513291448354721,0.2992919087409973
1600,8,0.12445278298936835,0.59125,0.5331491071428572,0.527875,0.46076580357142854,0.5058125,0.4355672767857143,0.469625,0.39423598214285716,0.4123875,0.3288625803571429,5000,8,see,v,0.0848151296377182,-0.011358318850398064,0.09617345035076141
1400,7,0.14224446032880628,0.7364285714285714,0.6927196428571429,0.6814285714285714,0.6285988095238094,0.6541428571428571,0.5967882142857143,0.6221785714285715,0.5595231845238096,0.5667857142857143,0.4949443452380953,5000,8,set,n,0.1213936135172844,-0.02042144164443016,0.14181505143642426
1200,6,0.16597164303586323,0.68,0.6163200000000001,0.6365,0.5641634999999999,0.6069166666666667,0.5286930833333333,0.575125,0.490574875,0.5076833333333334,0.40971231666666674,5000,8,set,v,0.09004564583301544,-0.016688426956534386,0.10673407465219498
600,3,0.332220367278798,0.78,0.6705500000000001,0.7566666666666667,0.6356083333333334,0.7256666666666667,0.5891858333333334,0.69,0.5357749999999999,0.6334,0.45101649999999993,5000,8,state,n,0.05679959058761597,-0.02947353385388851,0.08627312630414963
1200,6,0.16597164303586323,0.7166666666666667,0.6602833333333333,0.6676666666666666,0.6015323333333333,0.6385833333333333,0.5666614166666666,0.6110833333333333,0.5336889166666666,0.5501666666666667,0.46064983333333337,5000,8,string,n,0.10518310964107513,-0.01969480887055397,0.1248779147863388
600,3,0.332220367278798,0.8233333333333334,0.7354416666666667,0.7973333333333333,0.6965066666666667,0.7765,0.66530875,0.7553333333333333,0.6336116666666666,0.7156,0.574111,5000,8,study,n,0.08449907600879669,-0.04378322511911392,0.1282823085784912
400,2,0.49874686716791977,0.92,0.8404000000000001,0.903,0.8064850000000001,0.89825,0.79700875,0.88475,0.7700762500000001,0.8509,0.7025455,5000,8,study,v,0.0735706090927124,-0.07731670886278152,0.15088731050491333
1000,5,0.1991991991991992,0.788,0.7352650000000001,0.7482,0.68556475,0.7131,0.6417336250000001,0.6818,0.60264775,0.62888,0.5365639,5000,8,system,n,0.11907842010259628,-0.030649209395051003,0.14972762763500214
600,3,0.332220367278798,0.8,0.7005,0.77,0.655575,0.7445,0.61738875,0.7148333333333333,0.5729629166666667,0.6618666666666667,0.4936453333333334,5000,8,table,n,0.08094204217195511,-0.03834140673279762,0.11928345263004303
400,2,0.49874686716791977,0.97,0.94015,0.9665,0.9331675000000001,0.9675,0.9351625000000001,0.966625,0.933416875,0.929,0.8583550000000002,5000,8,table,v,0.15621089935302734,-0.14374245703220367,0.2999533414840698
800,4,0.2490613266583229,0.675,0.5672083333333334,0.6365,0.5159391666666666,0.611,0.48198166666666664,0.5703125,0.42779947916666666,0.50515,0.34102475,5000,8,test,n,0.04405231401324272,-0.01591099426150322,0.05996330827474594
400,2,0.49874686716791977,0.815,0.630925,0.775,0.5511250000000001,0.75425,0.5097287500000001,0.728625,0.458606875,0.6699,0.34145050000000016,5000,8,test,v,0.03240036964416504,-0.03608080744743347,0.06848117709159851
