sense,n_sense,peripherality,dispersion,step,layer,word,pos
state.n.04,200,0.1836252510547638,0.9132684469223022,5000,8,state,n
bowed_stringed_instrument.n.01,200,0.2858583629131317,0.8966417908668518,5000,8,string,n
string.n.01,200,0.27054160833358765,1.1433066129684448,5000,8,string,n
string.n.03,200,0.31086015701293945,0.9405127167701721,5000,8,string,n
string.n.04,200,0.27636557817459106,0.8321029543876648,5000,8,string,n
string.n.05,200,0.39728325605392456,0.9966382384300232,5000,8,string,n
string.n.08,200,0.35964465141296387,0.8387720584869385,5000,8,string,n
report.n.01,200,0.23262029886245728,0.976364016532898,5000,8,study,n
study.n.02,200,0.34347420930862427,0.9281773567199707,5000,8,study,n
survey.n.01,200,0.2752516269683838,0.968168318271637,5000,8,study,n
analyze.v.01,200,0.27160942554473877,0.9744940996170044,5000,8,study,v
study.v.02,200,0.27160942554473877,0.9501672983169556,5000,8,study,v
arrangement.n.03,200,0.4128078818321228,0.8897218704223633,5000,8,system,n
system.n.01,200,0.2521741986274719,0.9628640413284302,5000,8,system,n
system.n.02,200,0.23426789045333862,1.0001702308654785,5000,8,system,n
system.n.03,200,0.31544625759124756,0.9151057004928589,5000,8,system,n
system.n.06,200,0.48363885283470154,0.9062187075614929,5000,8,system,n
board.n.04,200,0.23673638701438904,0.8866410255432129,5000,8,table,n
table.n.01,200,0.3636317551136017,1.0786521434783936,5000,8,table,n
table.n.02,200,0.22840064764022827,0.8999657034873962,5000,8,table,n
postpone.v.01,200,0.3522104024887085,0.7044297456741333,5000,8,table,v
table.v.02,200,0.3522103726863861,1.1205687522888184,5000,8,table,v
examination.n.02,200,0.21060949563980103,0.9542573094367981,5000,8,test,n
test.n.02,200,0.18573275208473206,0.9748017191886902,5000,8,test,n
test.n.05,200,0.27589720487594604,1.0019659996032715,5000,8,test,n
trial.n.02,200,0.17483873665332794,0.9745141863822937,5000,8,test,n
screen.v.01,200,0.18388882279396057,0.9858586192131042,5000,8,test,v
test.v.01,200,0.18388882279396057,0.9800267815589905,5000,8,test,v
text.n.01,200,0.19919537007808685,1.0799962282180786,5000,8,text,n
textbook.n.01,200,0.19919537007808685,0.8684759140014648,5000,8,text,n
then.r.01,200,0.24290235340595245,0.9631003141403198,5000,8,then,r
then.r.02,200,0.3254103660583496,0.9886910319328308,5000,8,then,r
then.r.03,200,0.3151005208492279,0.9114527702331543,5000,8,then,r
there.r.01,200,0.19103717803955078,0.983258843421936,5000,8,there,r
there.r.02,200,0.19103717803955078,0.9799038767814636,5000,8,there,r
through.r.01,200,0.27403271198272705,0.9801018834114075,5000,8,through,r
through.r.03,200,0.27403271198272705,0.9429805874824524,5000,8,through,r
clock_time.n.01,200,0.33870068192481995,1.00990891456604,5000,8,time,n
time.n.01,200,0.4093743562698364,0.9835646152496338,5000,8,time,n
time.n.02,200,0.2598913013935089,0.9580445885658264,5000,8,time,n
time.n.03,200,0.3305520713329315,0.9381626844406128,5000,8,time,n
time.n.04,200,0.4692671597003937,0.8392139077186584,5000,8,time,n
time.n.05,200,0.31695955991744995,0.9445968270301819,5000,8,time,n
time.n.06,200,0.586254894733429,0.7033205628395081,5000,8,time,n
character.n.05,200,0.37712562084198,0.846916913986206,5000,8,type,n
type.n.01,200,0.20593856275081635,0.9582011103630066,5000,8,type,n
type.n.04,200,0.20193850994110107,0.9987120032310486,5000,8,type,n
type.n.05,200,0.36165016889572144,1.0054612159729004,5000,8,type,n
type.v.01,200,0.25721126794815063,0.9468749165534973,5000,8,type,v
type.v.02,200,0.25721126794815063,0.9854504466056824,5000,8,type,v
function.n.02,200,0.18219415843486786,0.9850790500640869,5000,8,use,n
use.n.01,200,0.18219415843486786,0.9814427495002747,5000,8,use,n
use.v.01,200,0.28177502751350403,1.0607001781463623,5000,8,use,v
use.v.06,200,0.28177502751350403,0.8462391495704651,5000,8,use,v
secondhand.s.02,200,0.32384008169174194,1.0209404230117798,5000,8,used,a
used.a.01,199,0.32546737790107727,0.8637937307357788,5000,8,used,a
value.n.01,200,0.338086873292923,1.0089428424835205,5000,8,value,n
value.n.02,200,0.2803950309753418,1.0168735980987549,5000,8,value,n
value.n.03,200,0.30358031392097473,0.8708071112632751,5000,8,value,n
value.n.06,200,0.5016924142837524,0.8080329895019531,5000,8,value,n
prize.v.01,200,0.22021888196468353,0.9978066086769104,5000,8,value,v
value.v.01,200,0.22021888196468353,0.9525697827339172,5000,8,value,v
identical.s.02,200,0.18585963547229767,0.947471022605896,5000,8,very,a
very.s.01,200,0.18585963547229767,1.016469955444336,5000,8,very,a
very.r.01,200,0.3296149671077728,1.0262119770050049,5000,8,very,r
very.r.02,200,0.3296149671077728,0.8541644811630249,5000,8,very,r
direction.n.01,200,0.27186641097068787,0.9555224776268005,5000,8,way,n
manner.n.01,200,0.39102086424827576,0.9563323259353638,5000,8,way,n
means.n.01,200,0.48423102498054504,0.9174189567565918,5000,8,way,n
room.n.02,200,0.39938077330589294,0.904320478439331,5000,8,way,n
way.n.04,200,0.40927913784980774,0.9141386151313782,5000,8,way,n
way.n.05,200,0.30680206418037415,0.9556652307510376,5000,8,way,n
way.n.07,200,0.5613849759101868,0.7526111602783203,5000,8,way,n
good.s.13,200,0.20716482400894165,0.9331001043319702,5000,8,well,a
well.a.01,200,0.26305505633354187,1.010231852531433,5000,8,well,a
well.s.03,200,0.262971431016922,0.9630609750747681,5000,8,well,a
well.n.01,200,0.29974791407585144,0.9640800952911377,5000,8,well,n
well.n.02,200,0.3880631923675537,0.9507196545600891,5000,8,well,n
well.n.03,200,0.3994469940662384,0.8756037950515747,5000,8,well,n
well.r.01,200,0.2680276036262512,1.0113869905471802,5000,8,well,r
well.r.02,200,0.23604649305343628,0.9926268458366394,5000,8,well,r
well.r.03,200,0.40460819005966187,0.8369729518890381,5000,8,well,r
employment.n.02,200,0.29570305347442627,0.8937036991119385,5000,8,work,n
work.n.01,200,0.18854717910289764,0.9708080887794495,5000,8,work,n
work.n.02,199,0.3126840889453888,0.9264959096908569,5000,8,work,n
work.n.05,200,0.3473959267139435,0.9672488570213318,5000,8,work,n
workplace.n.01,200,0.34542205929756165,1.0019376277923584,5000,8,work,n
function.v.01,200,0.3150705099105835,0.9095854163169861,5000,8,work,v
solve.v.01,200,0.5430971384048462,0.8605228066444397,5000,8,work,v
work.v.01,200,0.33883485198020935,0.9258618950843811,5000,8,work,v
work.v.02,200,0.29623112082481384,0.9186404943466187,5000,8,work,v
work.v.03,200,0.420192688703537,0.8936923146247864,5000,8,work,v
work.v.05,200,0.3274869918823242,1.025550127029419,5000,8,work,v
about.r.07,200,0.2303265631198883,1.000791072845459,5000,16,about,r
approximately.r.01,200,0.2303265631198883,0.9446250796318054,5000,16,about,r
ahead.r.01,200,0.3325229287147522,0.8599580526351929,5000,16,before,r
earlier.r.01,200,0.3325229287147522,1.0194748640060425,5000,16,before,r
being.n.01,200,0.360998272895813,0.8923723697662354,5000,16,being,n
organism.n.01,200,0.360998272895813,0.9710983633995056,5000,16,being,n
case.n.01,200,0.35524970293045044,0.9682944416999817,5000,16,case,n
case.n.04,200,0.6709198951721191,0.7535096406936646,5000,16,case,n
case.n.05,200,0.3563682436943054,0.933627724647522,5000,16,case,n
case.n.06,200,0.31065598130226135,0.9149472117424011,5000,16,case,n
case.n.09,200,0.4425400495529175,0.9234119653701782,5000,16,case,n
lawsuit.n.01,200,0.34924161434173584,0.9102770090103149,5000,16,case,n
shell.n.08,200,0.42701733112335205,0.9401472210884094,5000,16,case,n
subject.n.06,200,0.3565980792045593,0.890792191028595,5000,16,case,n
cell.n.01,200,0.264695405960083,1.0093446969985962,5000,16,cell,n
cell.n.02,200,0.4117737114429474,0.9846180081367493,5000,16,cell,n
cell.n.03,200,0.48025259375572205,0.9007889032363892,5000,16,cell,n
cell.n.07,200,0.45673668384552,0.8479261994361877,5000,16,cell,n
cellular_telephone.n.01,200,0.3985970616340637,0.8022464513778687,5000,16,cell,n
class.n.01,200,0.3647293150424957,0.9619947075843811,5000,16,class,n
class.n.02,200,0.17461596429347992,0.9474633932113647,5000,16,class,n
class.n.03,200,0.3741067349910736,0.9382945895195007,5000,16,class,n
class.n.06,200,0.31572920083999634,0.8779341578483582,5000,16,class,n
course.n.01,200,0.34247177839279175,1.002630591392517,5000,16,class,n
code.n.01,200,0.3038477301597595,0.9757897257804871,5000,16,code,n
code.n.02,200,0.25606364011764526,0.968879759311676,5000,16,code,n
code.n.03,200,0.33643218874931335,0.9154385328292847,5000,16,code,n
control.n.01,200,0.5476166605949402,0.8522173762321472,5000,16,control,n
control.n.02,200,0.24195998907089233,0.967409610748291,5000,16,control,n
control.n.03,200,0.32598060369491577,0.9197532534599304,5000,16,control,n
control.n.05,200,0.39344486594200134,0.8755355477333069,5000,16,control,n
control.n.09,200,0.36086568236351013,0.8895739316940308,5000,16,control,n
control_condition.n.01,200,0.5567351579666138,0.9350536465644836,5000,16,control,n
control.v.01,200,0.33156296610832214,0.9422644376754761,5000,16,control,v
control.v.02,200,0.27150535583496094,0.9382836818695068,5000,16,control,v
control.v.05,200,0.5287579894065857,0.9047237634658813,5000,16,control,v
operate.v.03,200,0.3056025803089142,0.925531804561615,5000,16,control,v
court.n.01,200,0.4191143810749054,0.9094563722610474,5000,16,court,n
court.n.02,200,0.36801260709762573,0.880605161190033,5000,16,court,n
court.n.04,200,0.40234845876693726,0.9614828824996948,5000,16,court,n
day.n.01,200,0.3629576563835144,1.0299983024597168,5000,16,day,n
day.n.02,200,0.34182101488113403,0.9614393711090088,5000,16,day,n
day.n.03,200,0.30917930603027344,0.9283323884010315,5000,16,day,n
day.n.04,200,0.2837574779987335,0.927631676197052,5000,16,day,n
day.n.05,200,0.33074843883514404,0.8708340525627136,5000,16,day,n
different.a.01,200,0.269432008266449,0.9005739688873291,5000,16,different,a
different.s.02,200,0.269432008266449,1.0216552019119263,5000,16,different,a
end.n.01,200,0.3852079510688782,0.954323410987854,5000,16,end,n
end.n.02,200,0.4684905409812927,0.7896972298622131,5000,16,end,n
end.n.05,199,0.4947062134742737,0.9827749133110046,5000,16,end,n
end.n.06,200,0.34392914175987244,0.9405722618103027,5000,16,end,n
end.n.08,200,0.6665785312652588,0.7720043659210205,5000,16,end,n
end.n.10,200,0.3391048312187195,0.8973302841186523,5000,16,end,n
goal.n.01,200,0.45998936891555786,0.8445023894309998,5000,16,end,n
end.v.01,200,0.21084250509738922,0.9808318614959717,5000,16,end,v
end.v.02,200,0.21084250509738922,0.9741970300674438,5000,16,end,v
example.n.01,200,0.3781282305717468,0.9272417426109314,5000,16,example,n
exemplar.n.01,200,0.3781282305717468,0.9242623448371887,5000,16,example,n
file.n.01,200,0.2798086702823639,0.9833486080169678,5000,16,file,n
file.n.02,200,0.3660496771335602,0.9583922028541565,5000,16,file,n
file.n.03,200,0.18827445805072784,1.0074650049209595,5000,16,file,n
file.n.04,200,0.1966996043920517,0.9017211198806763,5000,16,file,n
file.v.01,200,0.338785856962204,0.8872438073158264,5000,16,file,v
file.v.05,200,0.338785856962204,0.9915879368782043,5000,16,file,v
detect.v.01,200,0.5280998349189758,0.8498029112815857,5000,16,find,v
determine.v.01,200,0.6234999895095825,1.0640156269073486,5000,16,find,v
find.v.01,200,0.29747140407562256,0.9259532690048218,5000,16,find,v
find.v.03,200,0.30620479583740234,0.901084303855896,5000,16,find,v
find.v.05,200,0.35948801040649414,0.8381741046905518,5000,16,find,v
line_up.v.02,200,0.3348613381385803,0.8666388392448425,5000,16,find,v
rule.v.04,200,0.5166515707969666,0.8152180314064026,5000,16,find,v
first.a.01,200,0.2792680859565735,0.9498522281646729,5000,16,first,a
first.s.02,200,0.2830439805984497,0.9996781349182129,5000,16,first,a
first.s.05,200,0.33391061425209045,0.910397469997406,5000,16,first,a
first.r.01,200,0.3908267915248871,1.0522398948669434,5000,16,first,r
first.r.02,200,0.3414037227630615,0.8731066584587097,5000,16,first,r
first.r.03,200,0.23405872285366058,0.9759523868560791,5000,16,first,r
foremost.r.01,200,0.34926238656044006,0.8555251359939575,5000,16,first,r
following.s.01,199,0.2332240790128708,1.032886028289795,5000,16,following,a
following.s.02,200,0.23205798864364624,0.9085749387741089,5000,16,following,a
following.n.01,200,0.3855065107345581,0.9081988334655762,5000,16,following,n
pursuit.n.01,200,0.3855065107345581,0.9369869232177734,5000,16,following,n
establish.v.01,200,0.3679873049259186,0.9705110788345337,5000,16,found,v
establish.v.08,200,0.3679873049259186,0.8872873783111572,5000,16,found,v
function.n.01,200,0.3797282576560974,0.938799262046814,5000,16,function,n
function.n.02,200,0.30712398886680603,0.960631787776947,5000,16,function,n
function.n.03,200,0.3847147822380066,0.9219067096710205,5000,16,function,n
routine.n.03,200,0.38777729868888855,0.8994638323783875,5000,16,function,n
function.v.01,200,0.2610982358455658,1.0616732835769653,5000,16,function,v
serve.v.01,200,0.2610982656478882,0.858198881149292,5000,16,function,v
arrive.v.01,200,0.2032509595155716,0.9548345804214478,5000,16,get,v
become.v.01,200,0.19400884211063385,0.9819012880325317,5000,16,get,v
bring.v.04,200,0.28465536236763,0.9829576015472412,5000,16,get,v
catch.v.18,200,0.410267174243927,0.8537602424621582,5000,16,get,v
get.v.01,200,0.18098865449428558,1.0541893243789673,5000,16,get,v
get.v.03,200,0.1750485897064209,0.9623078107833862,5000,16,get,v
full.s.06,200,0.2223636507987976,0.8765483498573303,5000,16,good,a
good.a.01,200,0.2223636358976364,1.0643174648284912,5000,16,good,a
commodity.n.01,200,0.5993744730949402,0.8619430065155029,5000,16,good,n
good.n.01,200,0.36322829127311707,0.9103948473930359,5000,16,good,n
good.n.02,200,0.3654170036315918,0.842570424079895,5000,16,good,n
good.n.03,200,0.21048873662948608,1.0243489742279053,5000,16,good,n
group.n.01,200,0.3402038812637329,1.0012248754501343,5000,16,group,n
group.n.02,200,0.3402038812637329,0.8752549886703491,5000,16,group,n
here.r.01,200,0.2500437796115875,0.9246657490730286,5000,16,here,r
here.r.02,200,0.2500437796115875,1.0099254846572876,5000,16,here,r
eminent.s.01,200,0.24245229363441467,0.9795162081718445,5000,16,high,a
high.a.01,200,0.2294309139251709,0.9802865982055664,5000,16,high,a
high.a.02,200,0.19402426481246948,0.9646341800689697,5000,16,high,a
high.r.01,200,0.1919851452112198,0.9421282410621643,5000,16,high,r
high.r.02,200,0.1919851452112198,1.0191553831100464,5000,16,high,r
however.r.01,200,0.35453474521636963,0.9161616563796997,5000,16,however,r
however.r.03,200,0.35453471541404724,0.9535502195358276,5000,16,however,r
information.n.01,200,0.22564400732517242,1.018420934677124,5000,16,information,n
information.n.02,200,0.3257182836532593,0.9705395698547363,5000,16,information,n
information.n.03,200,0.4097658097743988,0.8342398405075073,5000,16,information,n
just.r.03,200,0.21263544261455536,0.954225480556488,5000,16,just,r
just.r.04,200,0.24922464787960052,0.871059238910675,5000,16,just,r
merely.r.01,200,0.1706983596086502,1.0143580436706543,5000,16,just,r
precisely.r.01,200,0.2954542338848114,1.0382819175720215,5000,16,just,r
acknowledge.v.06,200,0.5639278888702393,0.8696480989456177,5000,16,know,v
know.v.01,200,0.2558092772960663,0.9898452758789062,5000,16,know,v
know.v.02,200,0.18185743689537048,0.9730272889137268,5000,16,know,v
know.v.03,200,0.41184863448143005,0.8392270803451538,5000,16,know,v
know.v.04,200,0.20344407856464386,0.9926229119300842,5000,16,know,v
left.a.01,200,0.3078451454639435,0.941973865032196,5000,16,left,a
left.a.04,200,0.30509448051452637,0.939315915107727,5000,16,left,a
leftover.s.01,200,0.3652384579181671,0.9534780383110046,5000,16,left,a
left.n.01,200,0.3417518138885498,0.984316885471344,5000,16,left,n
left.n.02,200,0.3417518138885498,0.8930462598800659,5000,16,left,n
alike.a.01,200,0.23581348359584808,1.0704293251037598,5000,16,like,a
like.a.01,200,0.23581349849700928,0.8619542121887207,5000,16,like,a
like.n.01,200,0.28736913204193115,1.0409904718399048,5000,16,like,n
like.n.02,200,0.28736913204193115,0.8667046427726746,5000,16,like,n
like.v.02,200,0.3563641607761383,0.9553332328796387,5000,16,like,v
like.v.03,200,0.4073018729686737,1.0070916414260864,5000,16,like,v
like.v.05,200,0.38164570927619934,0.857375979423523,5000,16,like,v
wish.v.02,200,0.37047478556632996,0.8730498552322388,5000,16,like,v
gain.v.08,200,0.2379457652568817,0.9034257531166077,5000,16,make,v
induce.v.02,200,0.2796019911766052,0.9178243279457092,5000,16,make,v
make.v.01,200,0.22972363233566284,0.9705889821052551,5000,16,make,v
make.v.02,200,0.21408085525035858,0.9684359431266785,5000,16,make,v
make.v.03,200,0.18620319664478302,1.0065655708312988,5000,16,make,v
produce.v.02,200,0.3594381809234619,1.0252163410186768,5000,16,make,v
mannequin.n.01,200,0.3570716381072998,0.8828108310699463,5000,16,model,n
model.n.01,200,0.38075506687164307,0.9715299010276794,5000,16,model,n
model.n.02,200,0.21139635145664215,0.9664628505706787,5000,16,model,n
model.n.03,200,0.21899758279323578,0.9439000487327576,5000,16,model,n
model.n.04,200,0.24069461226463318,1.0142585039138794,5000,16,model,n
more.a.01,200,0.15714892745018005,0.9753057360649109,5000,16,more,a
more.a.02,200,0.15714892745018005,0.9996934533119202,5000,16,more,a
more.r.01,200,0.18322724103927612,0.9998749494552612,5000,16,more,r
more.r.02,200,0.18322724103927612,0.9659738540649414,5000,16,more,r
most.a.01,200,0.1988590955734253,0.968348503112793,5000,16,most,a
most.a.02,200,0.1988590955734253,0.9915701150894165,5000,16,most,a
most.r.01,200,0.3053741455078125,0.8764084577560425,5000,16,most,r
most.r.02,200,0.3053741455078125,1.0224487781524658,5000,16,most,r
much.r.01,200,0.39587005972862244,0.991869330406189,5000,16,much,r
much.r.02,200,0.5025977492332458,0.7413901686668396,5000,16,much,r
much.r.05,200,0.3921310603618622,0.9505006074905396,5000,16,much,r
name.n.01,200,0.3577215075492859,1.0416492223739624,5000,16,name,n
name.n.02,200,0.35670650005340576,0.8709917664527893,5000,16,name,n
name.n.04,200,0.39770135283470154,0.861956775188446,5000,16,name,n
need.n.01,200,0.3192605674266815,0.8974893689155579,5000,16,need,n
need.n.02,200,0.3192605674266815,0.9953181147575378,5000,16,need,n
necessitate.v.01,200,0.19311170279979706,0.9860357642173767,5000,16,need,v
want.v.02,200,0.19311168789863586,0.9762936234474182,5000,16,need,v
fresh.s.04,200,0.18758262693881989,0.9493110179901123,5000,16,new,a
new.a.01,200,0.18758262693881989,1.0141174793243408,5000,16,new,a
now.r.01,200,0.18457277119159698,0.996174693107605,5000,16,now,r
now.r.03,200,0.41666078567504883,0.8494296669960022,5000,16,now,r
nowadays.r.01,200,0.35764002799987793,0.9749490022659302,5000,16,now,r
number.n.01,200,0.4605409801006317,0.8813434839248657,5000,16,number,n
number.n.02,199,0.28486841917037964,1.0200225114822388,5000,16,number,n
number.n.08,200,0.3394552767276764,0.906004786491394,5000,16,number,n
phone_number.n.01,200,0.3250533640384674,0.9210935831069946,5000,16,number,n
number.v.02,200,0.30167150497436523,1.0070345401763916,5000,16,number,v
total.v.01,200,0.3016715347766876,0.8965878486633301,5000,16,number,v
one.n.01,200,0.2632933259010315,0.9896775484085083,5000,16,one,n
one.n.02,200,0.2632933557033539,0.9390908479690552,5000,16,one,n
alone.s.03,200,0.19463534653186798,0.9075688719749451,5000,16,only,a
lone.s.03,199,0.19561339914798737,1.0492219924926758,5000,16,only,a
entirely.r.02,200,0.14843596518039703,1.0256901979446411,5000,16,only,r
merely.r.01,200,0.14843596518039703,0.9507330060005188,5000,16,only,r
decree.n.01,200,0.5532833933830261,0.8348180055618286,5000,16,order,n
order.n.01,200,0.42067086696624756,0.9029399156570435,5000,16,order,n
order.n.02,200,0.4800674319267273,0.9113293886184692,5000,16,order,n
order.n.03,200,0.4565182626247406,0.885921061038971,5000,16,order,n
order.n.07,200,0.41649508476257324,0.9238812923431396,5000,16,order,n
order.n.11,200,0.43045443296432495,0.8458026647567749,5000,16,order,n
order.n.12,200,0.46418556571006775,0.882317304611206,5000,16,order,n
order.n.13,200,0.34718161821365356,1.054896354675293,5000,16,order,n
order.n.15,200,0.6154947280883789,0.7938159704208374,5000,16,order,n
ordering.n.01,200,0.4723219573497772,0.7794675230979919,5000,16,order,n
orderliness.n.02,200,0.3979167640209198,0.8930158019065857,5000,16,order,n
order.v.01,200,0.40091630816459656,0.8772386908531189,5000,16,order,v
order.v.02,200,0.2754349708557129,0.9479039907455444,5000,16,order,v
order.v.06,200,0.37261468172073364,0.978003203868866,5000,16,order,v
other.a.01,200,0.34242743253707886,1.1128735542297363,5000,16,other,a
other.s.02,200,0.34242743253707886,0.7259471416473389,5000,16,other,a
away.r.02,200,0.2602614462375641,1.0066275596618652,5000,16,out,r
out.r.01,200,0.2602614462375641,0.9226207733154297,5000,16,out,r
over.r.01,200,0.24436314404010773,0.9761414527893066,5000,16,over,r
over.r.03,200,0.24436312913894653,0.963182806968689,5000,16,over,r
character.n.04,200,0.4152587652206421,0.8814373016357422,5000,16,part,n
function.n.03,200,0.7138963341712952,0.6959935426712036,5000,16,part,n
part.n.01,200,0.3827112317085266,0.992065966129303,5000,16,part,n
part.n.02,200,0.3835427165031433,0.974251925945282,5000,16,part,n
part.n.03,200,0.35204654932022095,0.9338870644569397,5000,16,part,n
part.n.04,200,0.6092748045921326,0.7681307196617126,5000,16,part,n
part.n.11,200,0.3590232729911804,0.9006882905960083,5000,16,part,n
region.n.01,200,0.4674360752105713,0.8447977304458618,5000,16,part,n
restitution.n.03,200,0.47415605187416077,0.9055308699607849,5000,16,return,n
return.n.02,200,0.5649661421775818,0.8392480611801147,5000,16,return,n
return.n.05,200,0.5238243937492371,0.8117551803588867,5000,16,return,n
return.n.06,200,0.4560055136680603,0.9132659435272217,5000,16,return,n
return.n.12,200,0.4649389684200287,0.8614205121994019,5000,16,return,n
tax_return.n.01,200,0.4918852150440216,0.8695788979530334,5000,16,return,n
render.v.07,200,0.29322031140327454,0.9590386152267456,5000,16,return,v
return.v.01,200,0.378887802362442,0.8745389580726624,5000,16,return,v
return.v.07,200,0.582221508026123,0.8919215798377991,5000,16,return,v
revert.v.01,200,0.3299950361251831,0.9178722500801086,5000,16,return,v
correct.a.01,200,0.47072306275367737,0.8631354570388794,5000,16,right,a
correct.s.02,200,0.4044443368911743,0.8925253748893738,5000,16,right,a
right.a.01,200,0.32808178663253784,0.9280571937561035,5000,16,right,a
right.a.04,200,0.3648173213005066,0.9506407380104065,5000,16,right,a
right.a.07,200,0.3032418191432953,0.8764663934707642,5000,16,right,a
right.s.11,200,0.4277491569519043,1.012118935585022,5000,16,right,a
right.n.01,200,0.4486183822154999,0.9265131950378418,5000,16,right,n
right.n.02,200,0.4033101797103882,0.9353053569793701,5000,16,right,n
right.n.04,200,0.3460368812084198,0.8635274171829224,5000,16,right,n
right.n.05,200,0.3588622212409973,0.9372409582138062,5000,16,right,n
right.n.07,200,0.4087661802768707,0.9290564060211182,5000,16,right,n
justly.r.02,200,0.270700603723526,0.9680525064468384,5000,16,right,r
properly.r.01,200,0.422976553440094,0.8148231506347656,5000,16,right,r
right.r.02,200,0.27293381094932556,0.900978147983551,5000,16,right,r
right.r.04,200,0.39086514711380005,1.0524827241897583,5000,16,right,r
like.a.02,200,0.24973329901695251,0.9492532014846802,5000,16,same,a
same.a.01,200,0.2394886612892151,0.966536819934845,5000,16,same,a
same.a.02,200,0.2623443305492401,0.9944764971733093,5000,16,same,a
same.s.04,200,0.47622042894363403,0.8720147013664246,5000,16,same,a
second.n.01,200,0.3596617877483368,0.9368851184844971,5000,16,second,n
second.n.05,200,0.3596617877483368,0.9292647838592529,5000,16,second,n
see.v.01,200,0.21230332553386688,1.0550068616867065,5000,16,see,v
see.v.05,200,0.3123035132884979,0.9359779953956604,5000,16,see,v
see.v.10,200,0.3309871554374695,0.9066012501716614,5000,16,see,v
see.v.11,200,0.2909547686576843,0.9895229339599609,5000,16,see,v
understand.v.02,200,0.3228316605091095,0.9650359153747559,5000,16,see,v
visualize.v.01,200,0.37386783957481384,0.8193103075027466,5000,16,see,v
watch.v.03,200,0.3228456676006317,0.9468220472335815,5000,16,see,v
witness.v.02,200,0.3176744878292084,0.9616817235946655,5000,16,see,v
set.n.01,200,0.2550655007362366,0.9626611471176147,5000,16,set,n
set.n.02,200,0.5188695192337036,0.9459604024887085,5000,16,set,n
set.n.03,200,0.3460919260978699,0.9086346626281738,5000,16,set,n
set.n.07,200,0.34380635619163513,1.0093328952789307,5000,16,set,n
set.n.08,200,0.48968711495399475,0.8311638832092285,5000,16,set,n
set.n.13,200,0.377134770154953,0.9177683591842651,5000,16,set,n
stage_set.n.01,200,0.3153419494628906,0.8644127249717712,5000,16,set,n
determine.v.03,200,0.40878552198410034,0.8868435025215149,5000,16,set,v
put.v.01,200,0.2144455462694168,1.0520614385604858,5000,16,set,v
set.v.04,200,0.3059878349304199,0.8600770235061646,5000,16,set,v
set.v.05,200,0.22256650030612946,0.9270627498626709,5000,16,set,v
set.v.08,200,0.3607504963874817,0.9523271918296814,5000,16,set,v
set.v.09,200,0.42122313380241394,0.9678553938865662,5000,16,set,v
state.n.01,200,0.24938341975212097,0.9713798761367798,5000,16,state,n
state.n.02,200,0.33367669582366943,0.9981099367141724,5000,16,state,n
state.n.04,200,0.21793949604034424,0.9160609841346741,5000,16,state,n
bowed_stringed_instrument.n.01,200,0.3473100960254669,0.8690961003303528,5000,16,string,n
string.n.01,200,0.2612096071243286,1.077121615409851,5000,16,string,n
string.n.03,200,0.3134048283100128,0.9511654376983643,5000,16,string,n
string.n.04,200,0.3205607235431671,0.8620848655700684,5000,16,string,n
string.n.05,200,0.439492791891098,1.012129545211792,5000,16,string,n
string.n.08,200,0.4423680603504181,0.795920193195343,5000,16,string,n
report.n.01,200,0.280757874250412,0.9677312970161438,5000,16,study,n
study.n.02,200,0.40719667077064514,0.9276629686355591,5000,16,study,n
survey.n.01,200,0.2872370183467865,0.9358409643173218,5000,16,study,n
analyze.v.01,200,0.32337692379951477,0.9894838929176331,5000,16,study,v
study.v.02,200,0.32337695360183716,0.9009862542152405,5000,16,study,v
arrangement.n.03,200,0.40543195605278015,0.9029765725135803,5000,16,system,n
system.n.01,200,0.26740196347236633,0.9543519616127014,5000,16,system,n
system.n.02,200,0.24610045552253723,0.9848347902297974,5000,16,system,n
system.n.03,200,0.331309050321579,0.9049372673034668,5000,16,system,n
system.n.06,200,0.47699087858200073,0.922661542892456,5000,16,system,n
board.n.04,200,0.26151224970817566,0.8938517570495605,5000,16,table,n
table.n.01,200,0.38064834475517273,1.0192434787750244,5000,16,table,n
table.n.02,200,0.23360878229141235,0.9456833004951477,5000,16,table,n
postpone.v.01,200,0.3680972456932068,0.7501236796379089,5000,16,table,v
table.v.02,200,0.3680972754955292,1.079964518547058,5000,16,table,v
examination.n.02,200,0.23291559517383575,0.9468142986297607,5000,16,test,n
test.n.02,200,0.22634974122047424,0.962936282157898,5000,16,test,n
test.n.05,200,0.3045436143875122,0.9880333542823792,5000,16,test,n
trial.n.02,200,0.1992693990468979,0.980891227722168,5000,16,test,n
screen.v.01,200,0.2126016914844513,0.9733336567878723,5000,16,test,v
test.v.01,200,0.2126017063856125,0.9809294939041138,5000,16,test,v
text.n.01,200,0.21303096413612366,1.0451526641845703,5000,16,text,n
textbook.n.01,200,0.21303094923496246,0.9038205146789551,5000,16,text,n
then.r.01,200,0.26298150420188904,0.9593824148178101,5000,16,then,r
then.r.02,200,0.346739798784256,0.9693699479103088,5000,16,then,r
then.r.03,200,0.33574044704437256,0.9153130054473877,5000,16,then,r
there.r.01,200,0.21127550303936005,0.9919931888580322,5000,16,there,r
there.r.02,200,0.21127551794052124,0.9626395106315613,5000,16,there,r
through.r.01,200,0.2957819104194641,0.9723345041275024,5000,16,through,r
through.r.03,200,0.2957819104194641,0.9378656148910522,5000,16,through,r
